0.630952,0.619565,0.582418,0.593407,0.615385,0.514019,0.526786,0.524752,0.712644,0.550725,0.55102,0.707865,0.62037,0.577778,0.579545,0.544554,0.556701,0.684211,0.595506,0.630952,0.655556,0.67033,0.637363,0.575758,0.607595,0.595506,0.645833,0.611111,0.616279,0.609195
0.717213,0.744939,0.729167,0.704167,0.767347,0.7375,0.75,0.742188,0.786611,0.737288,0.745833,0.741935,0.818533,0.714286,0.787645,0.708155,0.742188,0.776892,0.710744,0.75,0.729008,0.735178,0.778226,0.833333,0.706767,0.738806,0.770161,0.75102,0.809524,0.743191
0.81741,0.736243,0.789474,0.719212,0.756944,0.730853,0.706731,0.708955,0.788321,0.803571,0.721675,0.817536,0.745731,0.733496,0.715935,0.694511,0.71875,0.798578,0.7506,0.718468,0.727711,0.731651,0.731415,0.803783,0.741706,0.736967,0.815166,0.718468,0.771971,0.719212
0.728261,0.792422,0.709936,0.635572,0.723183,0.714536,0.687011,0.680511,0.752492,0.765528,0.705455,0.74817,0.762215,0.617073,0.741194,0.745981,0.689003,0.750436,0.69278,0.676976,0.716887,0.735513,0.734884,0.669261,0.644891,0.748056,0.754153,0.71979,0.673497,0.675824
0.757764,0.783231,0.765208,0.768528,0.747908,0.762208,0.769231,0.753313,0.780808,0.758799,0.765208,0.773942,0.772829,0.76873,0.754082,0.632052,0.718296,0.725089,0.750275,0.766026,0.729757,0.764643,0.720588,0.711482,0.769815,0.780021,0.75178,0.748441,0.769148,0.769231
