0.931166,0.932692,0.932692,0.931166,0.934363,0.932692,0.936047,0.932692,0.931166,0.934489,0.934489,0.932692,0.931429,0.931166,0.932692,0.932821,0.931034,0.931034,0.936047,0.934363,0.932692,0.932692,0.931166,0.934363,0.931166,0.932692,0.934363,0.931034,0.931429,0.93617
0.946552,0.96649,0.952297,0.947461,0.894309,0.88853,0.942808,0.877698,0.892683,0.929054,0.928814,0.940455,0.895765,0.935374,0.951389,0.944828,0.921053,0.939966,0.946552,0.948097,0.946459,0.951389,0.927944,0.951134,0.905941,0.947461,0.921986,0.942207,0.932203,0.943103
0.883369,0.886266,0.856492,0.882619,0.888172,0.861048,0.903587,0.873589,0.901566,0.880361,0.875,0.888641,0.891648,0.88764,0.865306,0.888421,0.885393,0.85034,0.878104,0.879167,0.883146,0.852823,0.873444,0.881974,0.857451,0.900442,0.887168,0.899142,0.890086,0.847032
0.83378,0.849582,0.855114,0.850829,0.846591,0.852368,0.852273,0.758454,0.859238,0.849858,0.765432,0.848649,0.843305,0.853186,0.848066,0.854701,0.847887,0.856322,0.809019,0.844262,0.854701,0.804035,0.856734,0.804569,0.842391,0.847222,0.847701,0.854286,0.817391,0.836207
